DateTime,AddedIPs,RemovedIPs
1580115820,2,1
1580117771,2,0
1580119716,0,2
1580121647,1,0
1580123569,1,0
1580125468,1,2
1580129541,2,138
1580131456,0,156
1580133392,0,167
1580135294,0,130
1580137316,1,184
1580139155,3,144
1580141095,0,147
1580142974,0,171
1580145028,1,160
1580147068,0,181
1580148978,1,150
1580150891,1,175
1580152830,2,146
1580154728,0,179
1580156655,0,155
1580158590,3,189
1580160497,2,157
1580163610,1,267
1580165544,3,21
1580167450,0,1
1580169371,1,2
1580171319,2,1
1580173297,0,4
1580175145,3,2
1580177312,2,0
1580179241,1,3
1580181154,2,1
1580183053,3,1
1580184977,4,2
1580186914,2,1
1580188809,4,2
1580190727,1,2
1580192666,1,0
1580194621,1,1
1580196493,3,1
1580198481,4,0
1580200335,7,0
1580202328,2,3
1580204190,1,1
1580206092,2,0
1580208012,1,1
1580209952,2,1
1580211875,3,1
1580213784,7,0
1580215704,1,2
1580217611,4,0
1580219530,2,0
1580221451,6,0
1580223370,4,1
1580225288,1,3
1580228192,2,0
1580230096,3,1
1580232163,1,1
1580234189,3,1
1580236101,3,1
1580238120,3,3
1580239955,5,1
1580241915,2,0
1580243770,3,1
1580245708,4,3
1580247613,2,1
1580249538,2,1
1580251464,2,2
1580253382,3,1
1580255293,2,0
1580257221,2,2
1580259128,4,0
1580261049,0,2
1580262981,1,3
1580264890,2,1
1580267773,3,3
1580269697,1,3
1580271641,4,4
1580273531,4,2
1580275486,2,4
1580277387,3,1
1580279296,4,1
1580281366,2,2
1580283254,1,2
1580285136,1,5
1580286977,2,7
1580288928,3,1
1580290815,4,1
1580292759,3,2
1580294667,3,1
1580296575,2,2
1580298499,6,4
1580300424,1,6
1580302332,1,1
1580304268,4,4
1580306171,2,3
1580308338,0,8
1580310547,1,1
1580312415,2,2
1580314356,3,1
1580316258,2,3
1580318180,2,0
1580320110,2,4
1580322013,1,2
1580323935,3,4
1580325878,2,4
1580327777,4,2
1580329705,1,4
1580331822,3,4
1580333784,5,2
1580335706,1,1
1580337617,0,1
1580339551,0,2
1580341453,3,5
1580343622,2,2
1580345531,3,4
1580347466,4,0
1580349371,0,1
1580351292,3,2
1580354176,3,3
1580356108,3,1
1580358012,1,4
1580359929,3,4
1580361867,0,2
1580363771,2,3
1580365938,1,4
1580368105,5,2
1580370015,3,1
1580371949,1,1
1580373872,0,2
1580375794,4,3
1580377766,0,5
1580379612,1,2
1580381533,2,4
1580383466,1,1
1580385372,2,6
1580387305,2,2
1580390425,4,4
1580392353,0,2
1580394261,1,0
1580396185,2,1
1580398094,3,2
1580401215,3,3
1580403128,3,2
1580405064,2,1
1580406972,1,3
1580408906,6,0
1580412024,3,4
1580413929,2,3
1580415851,1,3
1580417782,1,3
1580419688,2,3
1580421735,1,3
1580425713,1,0
1580427615,2,3
1580429535,2,2
1580431460,3,3
1580433390,1,4
1580437224,0,3
1580439132,1,1
1580441067,3,3
1580442984,0,2
1580444895,1,2
1580446996,1,1
1580448993,0,2
1580450895,2,1
1580452810,1,1
1580454733,0,5
1580456677,3,3
1580458578,0,1
1580460762,2,0
1580462652,1,3
1580464586,1,1
1580466495,2,2
1580469625,3,2
1580471530,2,2
1580473455,4,2
1580475388,2,2
1580477312,2,2
1580480408,2,1
1580482338,2,2
1580484269,2,3
1580486169,3,2
1580488100,4,3
1580490356,3,3
1580492467,5,1
1580494347,2,1
1580496323,4,6
1580498445,3,3
1580500329,1,2
1580502257,3,1
1580504184,1,1
1580506097,2,2
1580508986,4,1
1580510900,1,1
1580512827,1,2
1580514735,1,0
1580516657,1,2
1580518587,1,4
1580520492,3,0
1580522547,1,0
1580524348,1,1
1580526348,0,1
1580528188,3,2
1580530104,1,1
1580532048,3,0
1580533949,0,1
1580535853,4,1
1580538020,1,2
1580539948,1,0
1580541886,2,0
1580543772,2,3
1580545709,3,1
1580547792,2,2
1580549769,1,0
1580551979,2,1
1580553856,3,4
1580555777,1,0
1580557968,0,3
1580559855,3,4
1580561771,3,2
1580563689,2,2
1580566624,4,2
1580568499,4,2
1580570433,2,2
1580572331,3,3
1580574273,2,3
1580576184,1,4
1580578105,4,4
1580580062,3,1
1580581947,0,5
1580584844,4,4
1580586732,1,1
1580588670,1,3
1580590572,4,1
1580592527,3,2
1580595871,2,4
1580597773,4,2
1580599691,1,0
1580601748,1,1
1580603786,3,1
1580605695,2,3
1580607613,2,2
1580609556,4,0
1580611455,3,1
1580613387,1,0
1580615308,1,4
1580617220,2,0
1580619144,2,3
1580621092,2,1
1580623005,2,3
1580624897,4,1
1580626998,5,2
1580629029,3,2
1580630890,3,2
1580633063,8,2
1580634981,2,2
1580636921,6,2
1580638817,1,2
1580640748,4,3
1580642684,2,0
1580644574,1,0
1580646521,4,3
1580649626,2,5
1580653502,2,5
1580655375,1,3
1580657302,1,3
1580659519,1,3
1580661397,2,1
1580663552,3,2
1580665469,3,3
1580667390,5,3
1580669543,2,1
1580671457,1,3
1580673387,3,1
1580675293,1,1
1580677328,1,4
1580679150,1,3
1580681149,2,0
1580682985,1,3
1580684913,2,3
1580686813,2,2
1580688740,2,0
1580690665,1,3
1580692576,0,2
1580694515,2,4
1580696410,2,2
1580698327,0,3
1580700273,1,1
1580702172,2,3
1580704107,1,0
1580706115,2,3
1580707942,3,1
1580709840,7,2
1580711775,4,4
1580713955,4,5
1580715856,4,3
1580717777,5,3
1580719714,7,8
1580721626,3,2
1580723534,2,6
1580725490,5,2
1580727374,1,4
1580729294,4,1
1580732417,5,4
1580734348,3,2
1580736272,4,1
1580738175,9,0
1580740095,4,2
1580742204,3,1
1580744184,4,1
1580746114,5,1
1580748016,6,3
1580749958,2,1
1580751855,2,3
1580753775,9,5
1580755729,8,2
1580757612,5,1
1580759530,4,2
1580761472,7,2
1580763388,7,1
1580765294,4,0
1580767408,7,2
1580769387,2,2
1580771306,6,2
1580773213,9,2
1580775164,3,2
1580777057,3,1
1580778977,7,1
1580781023,9,3
1580782891,5,1
1580784837,8,0
1580786684,7,1
1580788591,1,2
1580790490,2,1
1580792578,2,2
1580794592,0,3
1580796506,2,8
1580798413,4,3
1580800435,2,4
1580802267,3,4
1580804173,1,5
1580805997,2,7
1580807839,0,3
1580809701,2,1
1580811639,0,6
1580813539,2,0
1580815463,1,5
